Transaction_ID,Date_Time,Branch,Product_Name,Size,Unit_Price,Quantity,Discount_Rate,Topping_Type,Customer_ID,Customer_Age,Customer_Gender,Membership_Status,Payment_Method,Order_Source,Delivery_Time_Min,Delivery_Distance_KM,Staff_ID,Temperature_Celsius,Humidity_Percent,Store_Rating,Is_Public_Holiday,Category,Region,Is_Weekend,Hour_of_Day,Tax_Amount,Total_Sales,Net_price,Month_name
100464,"2024-01-05 19:45:00","Cairo-Nasr City","Om Ali Cream",Large,48.88,4,0,Nuts,85053,59,Female,"No Membership",Cash,ElMenus,15,0.6,143,40.8,81.8,3,"Not Holiday",Traditional,"Greater Cairo",Weekend,19,27.37,222.89,195.52,January
101755,"2024-01-19 06:30:00",Mansoura-Mashaya,"Qishtouza Lotus",Medium,91.51,9,0.1,Lotus,71723,52,Male,Bronze,Wallet,In-store,66,5.7,139,36.7,59.6,5,"Not Holiday",Modern,Delta,Weekend,6,115.3,856.53,667.11,January
103937,"2024-02-11 00:00:00",Cairo-Zamalek,"Super B.Laban",Medium,120.26,11,0,Nutella,86051,22,Female,Bronze,Instapay,"Mobile App",56,12.6,146,28.2,85.3,3,Holiday,Signature,"Greater Cairo",Weekend,0,185.2,1508.06,1322.86,February
107934,"2024-03-23 15:15:00",Dubai-Marina,"Qishtouza Lotus",Small,160.04,10,0,Lotus,69885,15,Female,"No Membership",Wallet,In-store,98,8.6,108,22.4,60.9,1,"Not Holiday",Modern,UAE,Weekend,15,224.06,1824.46,1600.40,March
109461,"2024-04-08 13:00:00",Tanta-Saeed,"Om Ali Cream",Medium,135.71,3,0,"No Topping",52126,49,Male,Silver,Wallet,"Mobile App",21,4,127,39.3,75.1,4,"Not Holiday",Traditional,Delta,"not weekend",13,57,464.13,407.13,April
104402,"2024-02-15 20:15:00",Dubai-Marina,"Rice Pudding Oven",Medium,50.03,2,0,Lotus,54003,74,Male,Bronze,"Credit Card",In-store,116,13.3,120,17.5,78.5,3,"Not Holiday",Traditional,UAE,"not weekend",20,14.01,114.07,100.06,February
104701,"2024-02-18 23:00:00",Cairo-Zamalek,"Sweet Koshary Mix",Large,149.69,8,0,Lotus,56005,28,Male,Gold,Instapay,ElMenus,14,4.4,103,38.7,61.6,4,"Not Holiday",Signature,"Greater Cairo",Weekend,23,167.65,1365.17,1197.52,February
108992,"2024-04-03 15:45:00",Mansoura-Mashaya,"Qishtouza Lotus",Small,174.67,11,0,Pistachio,88267,40,Male,Silver,Cash,In-store,75,14,127,44.3,89.6,1,"Not Holiday",Modern,Delta,"not weekend",15,268.99,2190.36,1921.37,April
100379,"2024-01-04 22:30:00",Cairo-Zamalek,"Om Ali Cream",Large,83.17,4,0.1,"No Topping",83945,44,Male,"No Membership",Cash,ElMenus,86,6,129,20.8,24.6,4,"Not Holiday",Traditional,"Greater Cairo","not weekend",22,46.58,345.99,269.47,January
103107,"2024-02-02 08:30:00",Tanta-Saeed,"Om Ali Cream",Medium,155.97,4,0.15,Lotus,75717,32,Male,Gold,Cash,ElMenus,15,14.3,132,30.8,25.7,3,"Not Holiday",Traditional,Delta,Weekend,8,87.34,617.64,450.75,February
108216,"2024-03-26 13:45:00",Dubai-Marina,"Super B.Laban",Medium,111.61,2,0,Pistachio,67878,27,Female,Bronze,Cash,"Mobile App",100,11.6,111,40.1,70.7,4,"Not Holiday",Signature,UAE,"not weekend",13,31.25,254.47,223.22,March
101336,"2024-01-14 21:45:00",Tanta-Saeed,"Qishtouza Nutella",Medium,132.25,2,0,"No Topping",85992,71,Unknown,"No Membership",Wallet,In-store,79,13.6,120,29.6,27.9,3,Holiday,Modern,Delta,Weekend,21,37.03,301.53,264.50,January
101224,"2024-01-13 17:45:00",Dubai-Marina,"Rice Pudding Nuts",Large,134.97,3,0.15,Nuts,80090,17,Female,"No Membership",Wallet,In-store,58,11.6,121,17.9,38.7,2,"Not Holiday",Traditional,UAE,Weekend,17,56.69,400.86,292.54,January
103849,"2024-02-10 02:00:00","Cairo-Nasr City","Om Ali Cream",Medium,156.43,5,0,"No Topping",69084,47,Female,Silver,"Credit Card",Talabat,98,4.8,132,19.9,73.1,3,"Not Holiday",Traditional,"Greater Cairo",Weekend,2,109.5,891.65,782.15,February
102717,"2024-01-29 07:00:00",Cairo-Zamalek,"Sweet Koshary Mix",Small,74.32,5,0.05,Pistachio,76100,32,Male,Gold,Wallet,ElMenus,36,12.9,134,40.9,70.4,2,"Not Holiday",Signature,"Greater Cairo","not weekend",7,52.02,405.04,335.37,January
106838,"2024-03-12 05:15:00",Tanta-Saeed,"Qishtouza Lotus",Medium,100.73,6,0,Pistachio,86769,31,Unknown,Bronze,Instapay,ElMenus,117,9.2,139,15.5,41.8,NULL,"Not Holiday",Modern,Delta,"not weekend",5,84.61,688.99,604.38,March
102953,"2024-01-31 18:00:00",Tanta-Saeed,"Sweet Koshary Mix",Medium,130.85,1,0,Nutella,84164,17,Female,"No Membership",Cash,ElMenus,95,11,134,22.9,79.6,2,"Not Holiday",Signature,Delta,"not weekend",18,18.32,149.17,130.85,January
101351,"2024-01-15 01:30:00",Giza-Zayed,"Om Ali Cream",Medium,67.08,9,0,Nutella,53506,27,Male,Silver,Wallet,ElMenus,62,5,138,43.2,66.7,2,"Not Holiday",Traditional,"Greater Cairo","not weekend",1,84.52,688.24,603.72,January
101083,"2024-01-12 06:30:00",Mansoura-Mashaya,"Rice Pudding Oven",Medium,82.76,7,0,Lotus,70600,52,Male,Silver,Instapay,ElMenus,111,11.6,147,17.9,38.6,3,"Not Holiday",Traditional,Delta,Weekend,6,81.1,660.42,579.32,January
106454,"2024-03-08 05:15:00",Cairo-Zamalek,"Rice Pudding Nuts",Large,54.63,3,0,"No Topping",74646,20,Male,"No Membership","Credit Card",Talabat,49,14.5,134,23.2,59.1,5,"Not Holiday",Traditional,"Greater Cairo",Weekend,5,22.94,186.83,163.89,March
101812,"2024-01-19 20:45:00","Cairo-Nasr City","Sweet Koshary Mix",Large,71.81,2,0,Nutella,53092,44,Female,"No Membership",Wallet,"Mobile App",31,14.6,108,25.9,78.5,5,"Not Holiday",Signature,"Greater Cairo",Weekend,20,20.11,163.73,143.62,January
104122,"2024-02-12 22:15:00",Dubai-Marina,"Rice Pudding Oven",Medium,129.4,8,0.15,Lotus,56539,74,Male,Gold,Instapay,In-store,10,12.5,106,24,74.7,4,"Not Holiday",Traditional,UAE,"not weekend",22,144.93,1024.85,747.93,February
101352,"2024-01-15 01:45:00",Riyadh-Olaya,"Sweet Koshary Mix",Small,135.4,3,0,Nuts,73892,43,Unknown,"No Membership",Instapay,Talabat,105,7.1,141,36.3,77.7,2,"Not Holiday",Signature,KSA,"not weekend",1,56.87,463.07,406.20,January
107818,"2024-03-22 10:15:00",Tanta-Saeed,"Super B.Laban",Medium,47.78,10,0.15,Pistachio,72147,20,Male,Silver,"Credit Card",Talabat,53,10.7,148,37.1,34.6,2,"Not Holiday",Signature,Delta,Weekend,10,66.89,473.02,345.21,March
108797,"2024-04-01 15:00:00",Giza-Zayed,"Ice Cream Mango",Medium,60.1,4,0,Nutella,74670,24,Male,Gold,"Credit Card",Talabat,62,2.1,129,33.6,41.5,1,"Not Holiday","Ice Cream","Greater Cairo","not weekend",15,33.66,274.06,240.40,April
101895,"2024-01-20 17:30:00","Cairo-Nasr City","Rice Pudding Oven",Medium,132.44,10,0,Nutella,59432,70,Unknown,"No Membership",Instapay,In-store,35,1.2,149,44.4,87.8,4,"Not Holiday",Traditional,"Greater Cairo",Weekend,17,185.42,1509.82,1324.40,January
106640,"2024-03-10 03:45:00",Riyadh-Olaya,"Om Ali Cream",Large,111.84,4,0,Lotus,67152,52,Female,Silver,Wallet,"Mobile App",106,10.5,148,27.9,58.8,4,"Not Holiday",Traditional,KSA,Weekend,3,62.63,509.99,447.36,March
100566,"2024-01-06 21:15:00",Cairo-Zamalek,"Rice Pudding Oven",Large,120.49,11,0.1,Pistachio,71863,49,Male,Bronze,Cash,ElMenus,17,5.1,113,21.1,47.9,5,"Not Holiday",Traditional,"Greater Cairo",Weekend,21,185.55,1378.4,1073.56,January
103904,"2024-02-10 15:45:00","Cairo-Nasr City","Rice Pudding Nuts",Large,48.59,3,0.15,Pistachio,56586,39,Female,Silver,Cash,Talabat,76,13.9,110,42.3,67.2,5,"Not Holiday",Traditional,"Greater Cairo",Weekend,15,20.41,144.31,105.32,February
107101,"2024-03-14 23:00:00",Riyadh-Olaya,"Rice Pudding Oven",Large,48.44,3,0,"No Topping",83319,69,Male,"No Membership",Instapay,Talabat,70,12.8,146,29.8,23.6,4,"Not Holiday",Traditional,KSA,"not weekend",23,20.34,165.66,145.32,March
103674,"2024-02-08 06:15:00",Cairo-Zamalek,"Super B.Laban",Medium,178.31,9,0,Nuts,73181,44,Male,Silver,Instapay,In-store,30,12.9,112,19.2,48.8,5,"Not Holiday",Signature,"Greater Cairo","not weekend",6,224.67,1829.46,1604.79,February
104367,"2024-02-15 11:30:00",Mansoura-Mashaya,"Sweet Koshary Mix",Large,49.65,11,0.1,Nuts,54431,62,Female,Bronze,"Credit Card",Talabat,10,10.7,145,33.1,54.1,5,"Not Holiday",Signature,Delta,"not weekend",11,76.46,568,442.39,February
107546,"2024-03-19 14:15:00",Giza-Zayed,"Super B.Laban",Large,82.6,7,0,"No Topping",53639,30,Female,Bronze,"Credit Card",Talabat,102,9.9,143,26,29.2,3,"Not Holiday",Signature,"Greater Cairo","not weekend",14,80.95,659.15,578.20,March
101213,"2024-01-13 15:00:00",Cairo-Zamalek,"Om Ali Cream",Medium,138.84,8,0,Pistachio,70849,72,Unknown,Silver,"Credit Card",Talabat,64,0.8,122,17.7,69.9,4,"Not Holiday",Traditional,"Greater Cairo",Weekend,15,155.5,1266.22,1110.72,January
101190,"2024-01-13 09:15:00",Riyadh-Olaya,"Rice Pudding Nuts",Medium,170.71,2,0,"No Topping",51503,72,Male,"No Membership",Cash,Talabat,90,15,101,34.3,21.8,2,"Not Holiday",Traditional,KSA,Weekend,9,47.8,389.22,341.42,January
103956,"2024-02-11 04:45:00",Cairo-Zamalek,"Om Ali Cream",Large,110.29,10,0,Lotus,86533,71,Female,Bronze,Cash,Talabat,59,6.7,101,25.8,68.8,NULL,"Not Holiday",Traditional,"Greater Cairo",Weekend,4,154.41,1257.31,1102.90,February
100899,"2024-01-10 08:30:00",Dubai-Marina,"Om Ali Cream",Small,71.09,10,0,Lotus,55820,70,Female,Silver,Cash,"Mobile App",72,13.9,148,40.9,24.4,NULL,"Not Holiday",Traditional,UAE,"not weekend",8,99.53,810.43,710.90,January
104787,"2024-02-19 20:30:00",Giza-Zayed,"Rice Pudding Oven",Large,102.46,4,0.1,"No Topping",55248,71,Female,"No Membership","Credit Card",In-store,96,3.4,140,36.5,88,3,"Not Holiday",Traditional,"Greater Cairo","not weekend",20,57.38,426.24,331.97,February
108093,"2024-03-25 07:00:00",Giza-Zayed,"Qishtouza Nutella",Small,160.31,10,0.1,Nuts,62687,35,Female,Silver,Instapay,Talabat,57,4,148,38.8,81.9,2,"Not Holiday",Modern,"Greater Cairo","not weekend",7,224.43,1667.22,1298.51,March
104603,"2024-02-17 22:30:00","Cairo-Nasr City","Om Ali Cream",Small,112.51,3,0,Lotus,88717,43,Male,Bronze,Cash,In-store,26,14.7,148,42.4,29.8,1,"Not Holiday",Traditional,"Greater Cairo",Weekend,22,47.25,384.78,337.53,February
108897,"2024-04-02 16:00:00",Cairo-Zamalek,"Sweet Koshary Mix",Medium,78.6,10,0,"No Topping",79446,48,Unknown,Bronze,Wallet,"Mobile App",34,10.4,116,25.6,68.6,5,"Not Holiday",Signature,"Greater Cairo","not weekend",16,110.04,896.04,786.00,April
103455,"2024-02-05 23:30:00",Dubai-Marina,"Sweet Koshary Mix",Medium,142.04,11,0.15,"No Topping",62736,57,Female,Bronze,Instapay,In-store,118,9.1,144,43.5,67.6,1,"Not Holiday",Signature,UAE,"not weekend",23,218.74,1546.81,1128.86,February
103610,"2024-02-07 14:15:00",Giza-Zayed,"Ice Cream Mango",Medium,100.37,9,0,"No Topping",85661,67,Female,Bronze,Wallet,ElMenus,55,5,116,15,33.4,NULL,"Not Holiday","Ice Cream","Greater Cairo","not weekend",14,126.47,1029.8,903.33,February
108158,"2024-03-25 23:15:00",Riyadh-Olaya,"Qishtouza Lotus",Small,141.55,10,0.1,"No Topping",74458,44,Unknown,Bronze,Wallet,ElMenus,71,13,139,20.6,22,2,"Not Holiday",Modern,KSA,"not weekend",23,198.17,1472.12,1146.55,March
108766,"2024-04-01 07:15:00",Riyadh-Olaya,"Rice Pudding Oven",Large,65.28,2,0,Nuts,89107,67,Male,Gold,"Credit Card",Talabat,77,8.9,123,36.6,55.8,5,"Not Holiday",Traditional,KSA,"not weekend",7,18.28,148.84,130.56,April
109678,"2024-04-10 19:15:00",Dubai-Marina,"Ice Cream Mango",Medium,110.99,11,0.15,"No Topping",57687,39,Male,"No Membership",Wallet,Talabat,66,6,141,36.8,48.9,3,"Not Holiday","Ice Cream",UAE,"not weekend",19,170.92,1208.68,882.10,April
107573,"2024-03-19 21:00:00",Mansoura-Mashaya,"Sweet Koshary Mix",Medium,71.23,2,0,Pistachio,68929,68,Male,Bronze,Instapay,Talabat,74,1,113,25.7,73.2,1,"Not Holiday",Signature,Delta,"not weekend",21,19.94,162.4,142.46,March
103910,"2024-02-10 17:15:00","Cairo-Nasr City","Om Ali Cream",Medium,144.33,11,0,Pistachio,82764,44,Female,Gold,"Credit Card",Talabat,116,6.6,113,40.5,88.6,4,"Not Holiday",Traditional,"Greater Cairo",Weekend,17,222.27,1809.9,1587.63,February
104029,"2024-02-11 23:00:00",Giza-Zayed,"Rice Pudding Oven",Small,69.08,4,0,Pistachio,55470,59,Male,Gold,Instapay,In-store,41,12.8,134,43.4,43.4,5,"Not Holiday",Traditional,"Greater Cairo",Weekend,23,38.68,315,276.32,February
103932,"2024-02-10 22:45:00",Mansoura-Mashaya,"Rice Pudding Oven",Large,80.92,11,0.1,Nutella,80721,55,Male,"No Membership","Credit Card",In-store,36,5.2,118,43.7,42.2,3,"Not Holiday",Traditional,Delta,Weekend,22,124.62,925.73,721.00,February
102333,"2024-01-25 07:00:00",Tanta-Saeed,"Qishtouza Lotus",Large,97.86,5,0,Lotus,79055,33,Female,Bronze,Cash,ElMenus,85,14.7,113,18,32.5,4,"Not Holiday",Modern,Delta,"not weekend",7,68.5,557.8,489.30,January
107303,"2024-03-17 01:30:00",Mansoura-Mashaya,"Rice Pudding Nuts",Small,173.54,9,0.05,Lotus,61435,31,Female,Bronze,Cash,ElMenus,54,6.4,137,38.3,53.6,NULL,"Not Holiday",Traditional,Delta,Weekend,1,218.66,1702.43,1409.58,March
102263,"2024-01-24 13:30:00",Cairo-Zamalek,"Rice Pudding Oven",Large,62.57,1,0.15,Pistachio,83640,25,Unknown,Bronze,"Credit Card","Mobile App",29,5.3,119,18.3,20.8,1,"Not Holiday",Traditional,"Greater Cairo","not weekend",13,8.76,61.94,45.20,January
109261,"2024-04-06 11:00:00",Alex-Stanly,"Rice Pudding Nuts",Medium,161.62,2,0.15,"No Topping",68057,19,Male,Gold,Wallet,ElMenus,31,9.9,131,27.6,83.1,3,"Not Holiday",Traditional,Alexandria,Weekend,11,45.25,320,233.54,April
105782,"2024-03-01 05:15:00",Giza-Zayed,"Qishtouza Lotus",Medium,75.6,3,0,"No Topping",66194,13,Female,"No Membership",Cash,In-store,101,12.3,142,30.9,29.9,1,"Not Holiday",Modern,"Greater Cairo",Weekend,5,31.75,258.55,226.80,March
102596,"2024-01-28 00:45:00",Riyadh-Olaya,"Super B.Laban",Small,45.54,11,0.1,Nuts,65629,37,Male,Bronze,Instapay,In-store,36,9.4,107,23.5,67.6,2,"Not Holiday",Signature,KSA,Weekend,0,70.13,520.98,405.77,January
107201,"2024-03-16 00:00:00",Tanta-Saeed,"Qishtouza Nutella",Medium,96.98,8,0,Lotus,68258,72,Female,Gold,Wallet,In-store,75,12.2,133,42.6,34.2,5,"Not Holiday",Modern,Delta,Weekend,0,108.62,884.46,775.84,March
103594,"2024-02-07 10:15:00","Cairo-Nasr City","Rice Pudding Oven",Large,49.08,11,0,Lotus,64592,59,Male,"No Membership",Cash,ElMenus,70,4.2,141,20.1,36.4,4,"Not Holiday",Traditional,"Greater Cairo","not weekend",10,75.58,615.46,539.88,February
105217,"2024-02-24 08:00:00",Tanta-Saeed,"Super B.Laban",Large,130.58,2,0,Lotus,76436,44,Unknown,"No Membership",Instapay,ElMenus,19,9.3,101,40.7,64.5,1,"Not Holiday",Signature,Delta,Weekend,8,36.56,297.72,261.16,February
101031,"2024-01-11 17:30:00",Dubai-Marina,"Super B.Laban",Medium,83.26,3,0.15,Nuts,79335,44,Male,Gold,Wallet,In-store,87,7.1,140,42.4,87.8,5,"Not Holiday",Signature,UAE,"not weekend",17,34.97,247.28,180.46,January
107434,"2024-03-18 10:15:00",Tanta-Saeed,"Om Ali Cream",Small,134.86,7,0.1,Nuts,52471,64,Male,Gold,"Credit Card","Mobile App",50,11.6,110,16.8,55.4,2,"Not Holiday",Traditional,Delta,"not weekend",10,132.16,981.78,764.66,March
107878,"2024-03-23 01:15:00",Riyadh-Olaya,"Qishtouza Lotus",Medium,111.96842105263158,2,0.05,Nutella,84860,44,Female,Gold,"Credit Card",Talabat,70,9.6,103,38.3,50.3,3,"Not Holiday",Modern,KSA,Weekend,1,31.35,244.09,202.10,March
108824,"2024-04-01 21:45:00",Dubai-Marina,"Om Ali Cream",Large,120.87,9,0,Pistachio,54553,55,Female,"No Membership",Wallet,In-store,21,10.9,123,32.3,58.6,3,Holiday,Traditional,UAE,"not weekend",21,152.3,1240.13,1087.83,April
108237,"2024-03-26 19:00:00",Riyadh-Olaya,"Ice Cream Mango",Medium,176.49,3,0,Pistachio,77491,73,Female,"No Membership",Instapay,In-store,62,3.6,140,33.6,27.3,3,"Not Holiday","Ice Cream",KSA,"not weekend",19,74.13,603.6,529.47,March
105734,"2024-02-29 17:15:00",Giza-Zayed,"Qishtouza Nutella",Medium,117.52,6,0,Lotus,79070,62,Female,Silver,"Credit Card",ElMenus,117,9.6,108,22.8,70.1,NULL,"Not Holiday",Modern,"Greater Cairo","not weekend",17,98.72,803.84,705.12,February
105379,"2024-02-26 00:30:00",Dubai-Marina,"Qishtouza Lotus",Large,137.2,8,0.15,"No Topping",67573,27,Unknown,Silver,Wallet,Talabat,62,12,107,19.7,48.5,3,"Not Holiday",Modern,UAE,"not weekend",0,153.66,1086.62,793.02,February
107763,"2024-03-21 20:30:00",Alex-Stanly,"Qishtouza Nutella",Medium,88.37,4,0,Nutella,65320,65,Female,"No Membership","Credit Card",ElMenus,91,14.5,119,38.1,51.3,4,"Not Holiday",Modern,Alexandria,"not weekend",20,49.49,402.97,353.48,March
101756,"2024-01-19 06:45:00",Riyadh-Olaya,"Rice Pudding Nuts",Medium,42.33,11,0,Lotus,57216,62,Male,Silver,Instapay,"Mobile App",111,8.5,115,20.3,90,2,"Not Holiday",Traditional,KSA,Weekend,6,65.19,530.82,465.63,January
107356,"2024-03-17 14:45:00",Alex-Stanly,"Qishtouza Lotus",Medium,145.06,5,0,"No Topping",79606,24,Female,Bronze,Instapay,Talabat,90,7.1,140,16,55.7,NULL,"Not Holiday",Modern,Alexandria,Weekend,14,101.54,826.84,725.30,March
104162,"2024-02-13 08:15:00",Cairo-Zamalek,"Ice Cream Mango",Small,177,1,0,Nutella,63982,39,Female,Gold,Instapay,ElMenus,13,2.3,113,37.2,53.7,1,"Not Holiday","Ice Cream","Greater Cairo","not weekend",8,24.78,201.78,177.00,February
100232,"2024-01-03 09:45:00",Giza-Zayed,"Qishtouza Nutella",Medium,85.83,3,0,Nuts,84067,41,Female,Silver,Instapay,ElMenus,13,8.1,144,30.1,67.5,2,"Not Holiday",Modern,"Greater Cairo","not weekend",9,36.05,293.54,257.49,January
108105,"2024-03-25 10:00:00","Cairo-Nasr City","Qishtouza Nutella",Medium,54.39,5,0.1,"No Topping",87871,62,Female,Bronze,Instapay,"Mobile App",119,9,130,31.4,35.1,1,"Not Holiday",Modern,"Greater Cairo","not weekend",10,38.07,282.82,220.28,March
100111,"2024-01-02 03:30:00",Riyadh-Olaya,"Super B.Laban",Medium,170.61,9,0.05,Pistachio,50242,37,Female,Silver,Instapay,ElMenus,117,12.6,118,43,64.2,4,"Not Holiday",Signature,KSA,"not weekend",3,214.97,1673.69,1385.78,January
105458,"2024-02-26 20:15:00",Cairo-Zamalek,"Rice Pudding Nuts",Small,165.51,7,0,Nuts,62020,61,Male,"No Membership",Instapay,In-store,91,11.2,118,16.3,37.1,NULL,Holiday,Traditional,"Greater Cairo","not weekend",20,162.2,1320.77,1158.57,February
106709,"2024-03-10 21:00:00",Dubai-Marina,"Om Ali Cream",Medium,102.34,5,0.05,"No Topping",56289,16,Female,Gold,"Credit Card",Talabat,55,4.6,127,35.6,63.9,NULL,"Not Holiday",Traditional,UAE,Weekend,21,71.64,557.76,461.81,March
102515,"2024-01-27 04:30:00","Cairo-Nasr City","Sweet Koshary Mix",Large,107.16,3,0,Nutella,51985,39,Male,"No Membership",Wallet,In-store,60,2.9,129,30.4,43.4,3,"Not Holiday",Signature,"Greater Cairo",Weekend,4,45.01,366.49,321.48,January
105962,"2024-03-03 02:15:00",Dubai-Marina,"Sweet Koshary Mix",Large,163.7,5,0.05,"No Topping",53883,32,Unknown,"No Membership","Credit Card","Mobile App",39,13.4,128,27.3,75.8,2,"Not Holiday",Signature,UAE,Weekend,2,114.59,892.16,738.69,March
104280,"2024-02-14 13:45:00","Cairo-Nasr City","Qishtouza Nutella",Medium,91.46,9,0,Nuts,58365,37,Female,Gold,Wallet,"Mobile App",52,7,128,42.5,58.9,3,"Not Holiday",Modern,"Greater Cairo","not weekend",13,115.24,938.38,823.14,February
104721,"2024-02-19 04:00:00","Cairo-Nasr City","Ice Cream Mango",Medium,105.78,5,0.05,Lotus,51902,24,Male,Silver,Instapay,Talabat,13,13,145,34.4,41.7,2,"Not Holiday","Ice Cream","Greater Cairo","not weekend",4,74.05,576.5,477.33,February
102918,"2024-01-31 09:15:00",Dubai-Marina,"Om Ali Cream",Medium,171.29,6,0.05,Pistachio,60275,50,Female,"No Membership",Cash,Talabat,37,12.2,137,24,77.1,3,"Not Holiday",Traditional,UAE,"not weekend",9,143.88,1120.23,927.53,January
109391,"2024-04-07 19:30:00",Mansoura-Mashaya,"Rice Pudding Nuts",Large,73.41,5,0,"No Topping",62623,58,Male,"No Membership","Credit Card",Talabat,79,1.2,139,40.9,87.1,1,"Not Holiday",Traditional,Delta,Weekend,19,51.39,418.44,367.05,April
102993,"2024-02-01 04:00:00",Cairo-Zamalek,"Ice Cream Mango",Small,40.51,6,0.05,Pistachio,84084,44,Male,"No Membership",Cash,In-store,35,10.5,116,35.1,70.6,1,"Not Holiday","Ice Cream","Greater Cairo","not weekend",4,34.03,264.94,219.36,February
102318,"2024-01-25 03:15:00","Cairo-Nasr City","Ice Cream Mango",Small,100.9,6,0.1,"No Topping",81335,44,Male,"No Membership",Instapay,In-store,111,8,105,21,74.6,5,"Not Holiday","Ice Cream","Greater Cairo","not weekend",3,84.76,629.62,490.37,January
104848,"2024-02-20 11:45:00",Mansoura-Mashaya,"Om Ali Cream",Large,43.82,9,0.1,Nutella,64873,66,Male,"No Membership",Wallet,ElMenus,86,10.8,110,35.8,31.1,NULL,"Not Holiday",Traditional,Delta,"not weekend",11,55.21,410.15,319.45,February
104293,"2024-02-14 17:00:00",Giza-Zayed,"Ice Cream Mango",Medium,126.68,9,0,Nuts,79100,63,Male,Gold,Instapay,ElMenus,26,11.3,146,25.8,71.6,4,"Not Holiday","Ice Cream","Greater Cairo","not weekend",17,159.62,1299.74,1140.12,February
106992,"2024-03-13 19:45:00",Riyadh-Olaya,"Qishtouza Nutella",Medium,44.27,9,0.05,Pistachio,60134,25,Female,Gold,Instapay,In-store,115,7,139,38.9,62.4,NULL,"Not Holiday",Modern,KSA,"not weekend",19,55.78,434.29,359.58,March
101516,"2024-01-16 18:45:00",Tanta-Saeed,"Super B.Laban",Medium,107.52,2,0,Pistachio,50017,13,Female,Bronze,Wallet,ElMenus,77,1.2,145,40.3,23.2,1,"Not Holiday",Signature,Delta,"not weekend",18,30.11,245.15,215.04,January
100217,"2024-01-03 06:00:00",Giza-Zayed,"Om Ali Cream",Medium,145.65,4,0,Lotus,80790,34,Female,"No Membership","Credit Card",ElMenus,102,12.6,104,41.7,28.4,1,"Not Holiday",Traditional,"Greater Cairo","not weekend",6,81.56,664.16,582.60,January
109214,"2024-04-05 23:15:00",Tanta-Saeed,"Om Ali Cream",Medium,179.16,9,0,Nuts,57088,57,Male,"No Membership",Cash,Talabat,25,13.3,123,39.7,59.4,2,"Not Holiday",Traditional,Delta,Weekend,23,225.74,1838.18,1612.44,April
109062,"2024-04-04 09:15:00",Riyadh-Olaya,"Qishtouza Nutella",Large,60.99,9,0,Lotus,69133,48,Female,Gold,Wallet,ElMenus,95,1.2,117,43.7,62.4,1,"Not Holiday",Modern,KSA,"not weekend",9,76.85,625.76,548.91,April
108418,"2024-03-28 16:15:00",Riyadh-Olaya,"Rice Pudding Nuts",Large,61,3,0,Nuts,53037,51,Female,Gold,Wallet,ElMenus,13,10.1,106,29.8,28.7,5,"Not Holiday",Traditional,KSA,"not weekend",16,25.62,208.62,183.00,March
102264,"2024-01-24 13:45:00",Cairo-Zamalek,"Sweet Koshary Mix",Small,42.13,11,0.05,Nuts,74874,65,Female,"No Membership","Credit Card",ElMenus,84,8,114,20.6,58.6,3,"Not Holiday",Signature,"Greater Cairo","not weekend",13,64.88,505.14,418.25,January
105327,"2024-02-25 11:30:00",Mansoura-Mashaya,"Qishtouza Lotus",Medium,46.61,1,0,"No Topping",88693,48,Female,"No Membership",Cash,In-store,32,11,120,27.1,74.9,2,"Not Holiday",Modern,Delta,Weekend,11,6.53,53.14,46.61,February
106841,"2024-03-12 06:00:00",Tanta-Saeed,"Sweet Koshary Mix",Large,72.28,10,0,Nutella,65910,43,Male,Bronze,Cash,ElMenus,56,7.4,122,20.3,79.3,2,"Not Holiday",Signature,Delta,"not weekend",6,101.19,823.99,722.80,March
108499,"2024-03-29 12:30:00",Dubai-Marina,"Qishtouza Lotus",Small,61.48,2,0,Lotus,73021,44,Male,Gold,Instapay,"Mobile App",18,9,104,35.2,76.8,1,"Not Holiday",Modern,UAE,Weekend,12,17.21,140.17,122.96,March
106011,"2024-03-03 14:30:00",Riyadh-Olaya,"Ice Cream Mango",Small,97.16,2,0,Pistachio,52030,50,Unknown,"No Membership",Cash,In-store,44,2.4,131,22.1,35.7,2,"Not Holiday","Ice Cream",KSA,Weekend,14,27.2,221.52,194.32,March
100894,"2024-01-10 07:15:00",Mansoura-Mashaya,"Qishtouza Lotus",Medium,168.53,2,0,Nuts,61754,65,Male,Silver,Cash,"Mobile App",107,0.7,122,15.1,77,1,"Not Holiday",Modern,Delta,"not weekend",7,47.19,384.25,337.06,January
101491,"2024-01-16 12:30:00","Cairo-Nasr City","Om Ali Cream",Large,133.76,2,0,"No Topping",64243,44,Female,"No Membership","Credit Card",ElMenus,113,6.4,141,35.1,85.9,1,"Not Holiday",Traditional,"Greater Cairo","not weekend",12,37.45,304.97,267.52,January
103004,"2024-02-01 06:45:00",Giza-Zayed,"Rice Pudding Oven",Medium,112.24,4,0,Lotus,66600,31,Male,Silver,"Credit Card","Mobile App",58,3.4,134,19.3,59.6,2,"Not Holiday",Traditional,"Greater Cairo","not weekend",6,62.85,511.81,448.96,February
